window_index,window_start,window_end,window_status,selection_reason,selected_lead,selected_alias,selected_quality_label,selected_quality_score,v5_lead,v5_quality_label,v5_quality_score,v1_lead,v1_quality_label,v1_quality_score,v5_peak_count,v1_peak_count,selected_peak_count,discarded_peak_count
930,2022-12-12 19:26:43,2022-12-12 19:26:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
931,2022-12-12 19:26:58,2022-12-12 19:27:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
932,2022-12-12 19:27:13,2022-12-12 19:27:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
933,2022-12-12 19:27:28,2022-12-12 19:27:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
934,2022-12-12 19:27:43,2022-12-12 19:27:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,15,15,15,15
935,2022-12-12 19:27:58,2022-12-12 19:28:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,15,15,15,15
936,2022-12-12 19:28:13,2022-12-12 19:28:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
937,2022-12-12 19:28:28,2022-12-12 19:28:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
938,2022-12-12 19:28:43,2022-12-12 19:28:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
939,2022-12-12 19:28:58,2022-12-12 19:29:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
940,2022-12-12 19:29:13,2022-12-12 19:29:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
941,2022-12-12 19:29:28,2022-12-12 19:29:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
942,2022-12-12 19:29:43,2022-12-12 19:29:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
943,2022-12-12 19:29:58,2022-12-12 19:30:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
944,2022-12-12 19:30:13,2022-12-12 19:30:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
945,2022-12-12 19:30:28,2022-12-12 19:30:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
946,2022-12-12 19:30:43,2022-12-12 19:30:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
947,2022-12-12 19:30:58,2022-12-12 19:31:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
948,2022-12-12 19:31:13,2022-12-12 19:31:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
949,2022-12-12 19:31:28,2022-12-12 19:31:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
950,2022-12-12 19:31:43,2022-12-12 19:31:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
951,2022-12-12 19:31:58,2022-12-12 19:32:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
952,2022-12-12 19:32:13,2022-12-12 19:32:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,15,15,15,15
953,2022-12-12 19:32:28,2022-12-12 19:32:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
954,2022-12-12 19:32:43,2022-12-12 19:32:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
955,2022-12-12 19:32:58,2022-12-12 19:33:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
956,2022-12-12 19:33:13,2022-12-12 19:33:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
957,2022-12-12 19:33:28,2022-12-12 19:33:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
958,2022-12-12 19:33:43,2022-12-12 19:33:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
959,2022-12-12 19:33:58,2022-12-12 19:34:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
960,2022-12-12 19:34:13,2022-12-12 19:34:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
961,2022-12-12 19:34:28,2022-12-12 19:34:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
962,2022-12-12 19:34:43,2022-12-12 19:34:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
963,2022-12-12 19:34:58,2022-12-12 19:35:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
964,2022-12-12 19:35:13,2022-12-12 19:35:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
965,2022-12-12 19:35:28,2022-12-12 19:35:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
966,2022-12-12 19:35:43,2022-12-12 19:35:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
967,2022-12-12 19:35:58,2022-12-12 19:36:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
968,2022-12-12 19:36:13,2022-12-12 19:36:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
969,2022-12-12 19:36:28,2022-12-12 19:36:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
970,2022-12-12 19:36:43,2022-12-12 19:36:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
971,2022-12-12 19:36:58,2022-12-12 19:37:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
972,2022-12-12 19:37:13,2022-12-12 19:37:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
973,2022-12-12 19:37:28,2022-12-12 19:37:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
974,2022-12-12 19:37:43,2022-12-12 19:37:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
975,2022-12-12 19:37:58,2022-12-12 19:38:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
976,2022-12-12 19:38:13,2022-12-12 19:38:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
977,2022-12-12 19:38:28,2022-12-12 19:38:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
978,2022-12-12 19:38:43,2022-12-12 19:38:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
979,2022-12-12 19:38:58,2022-12-12 19:39:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
980,2022-12-12 19:39:13,2022-12-12 19:39:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
981,2022-12-12 19:39:28,2022-12-12 19:39:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
982,2022-12-12 19:39:43,2022-12-12 19:39:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
983,2022-12-12 19:39:58,2022-12-12 19:40:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
984,2022-12-12 19:40:13,2022-12-12 19:40:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
985,2022-12-12 19:40:28,2022-12-12 19:40:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
986,2022-12-12 19:40:43,2022-12-12 19:40:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
987,2022-12-12 19:40:58,2022-12-12 19:41:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
988,2022-12-12 19:41:13,2022-12-12 19:41:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
989,2022-12-12 19:41:28,2022-12-12 19:41:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
990,2022-12-12 19:41:43,2022-12-12 19:41:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
991,2022-12-12 19:41:58,2022-12-12 19:42:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
992,2022-12-12 19:42:13,2022-12-12 19:42:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
993,2022-12-12 19:42:28,2022-12-12 19:42:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
994,2022-12-12 19:42:43,2022-12-12 19:42:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
995,2022-12-12 19:42:58,2022-12-12 19:43:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
996,2022-12-12 19:43:13,2022-12-12 19:43:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
997,2022-12-12 19:43:28,2022-12-12 19:43:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,20,20,20,20
998,2022-12-12 19:43:43,2022-12-12 19:43:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,21,21,21,21
999,2022-12-12 19:43:58,2022-12-12 19:44:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1000,2022-12-12 19:44:13,2022-12-12 19:44:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
1001,2022-12-12 19:44:28,2022-12-12 19:44:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
1002,2022-12-12 19:44:43,2022-12-12 19:44:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
1003,2022-12-12 19:44:58,2022-12-12 19:45:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
1004,2022-12-12 19:45:13,2022-12-12 19:45:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
1005,2022-12-12 19:45:28,2022-12-12 19:45:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
1006,2022-12-12 19:45:43,2022-12-12 19:45:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,20,20,20,20
1007,2022-12-12 19:45:58,2022-12-12 19:46:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1008,2022-12-12 19:46:13,2022-12-12 19:46:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,20,20,20,20
1009,2022-12-12 19:46:28,2022-12-12 19:46:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,20,20,20,20
1010,2022-12-12 19:46:43,2022-12-12 19:46:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1011,2022-12-12 19:46:58,2022-12-12 19:47:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,20,20,20,20
1012,2022-12-12 19:47:13,2022-12-12 19:47:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,20,20,20,20
1013,2022-12-12 19:47:28,2022-12-12 19:47:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
1014,2022-12-12 19:47:43,2022-12-12 19:47:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,20,20,20,20
1015,2022-12-12 19:47:58,2022-12-12 19:48:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1016,2022-12-12 19:48:13,2022-12-12 19:48:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,20,20,20,20
1017,2022-12-12 19:48:28,2022-12-12 19:48:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1018,2022-12-12 19:48:43,2022-12-12 19:48:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1019,2022-12-12 19:48:58,2022-12-12 19:49:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1020,2022-12-12 19:49:13,2022-12-12 19:49:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1021,2022-12-12 19:49:28,2022-12-12 19:49:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
1022,2022-12-12 19:49:43,2022-12-12 19:49:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1023,2022-12-12 19:49:58,2022-12-12 19:50:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
1024,2022-12-12 19:50:13,2022-12-12 19:50:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1025,2022-12-12 19:50:28,2022-12-12 19:50:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1026,2022-12-12 19:50:43,2022-12-12 19:50:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1027,2022-12-12 19:50:58,2022-12-12 19:51:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1028,2022-12-12 19:51:13,2022-12-12 19:51:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
1029,2022-12-12 19:51:28,2022-12-12 19:51:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1030,2022-12-12 19:51:43,2022-12-12 19:51:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1031,2022-12-12 19:51:58,2022-12-12 19:52:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1032,2022-12-12 19:52:13,2022-12-12 19:52:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1033,2022-12-12 19:52:28,2022-12-12 19:52:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1034,2022-12-12 19:52:43,2022-12-12 19:52:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1035,2022-12-12 19:52:58,2022-12-12 19:53:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1036,2022-12-12 19:53:13,2022-12-12 19:53:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1037,2022-12-12 19:53:28,2022-12-12 19:53:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1038,2022-12-12 19:53:43,2022-12-12 19:53:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,20,20,20,20
1039,2022-12-12 19:53:58,2022-12-12 19:54:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1040,2022-12-12 19:54:13,2022-12-12 19:54:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
1041,2022-12-12 19:54:28,2022-12-12 19:54:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1042,2022-12-12 19:54:43,2022-12-12 19:54:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1043,2022-12-12 19:54:58,2022-12-12 19:55:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1044,2022-12-12 19:55:13,2022-12-12 19:55:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
1045,2022-12-12 19:55:28,2022-12-12 19:55:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1046,2022-12-12 19:55:43,2022-12-12 19:55:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1047,2022-12-12 19:55:58,2022-12-12 19:56:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,20,20,20,20
1048,2022-12-12 19:56:13,2022-12-12 19:56:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,20,20,20,20
1049,2022-12-12 19:56:28,2022-12-12 19:56:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1050,2022-12-12 19:56:43,2022-12-12 19:56:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1051,2022-12-12 19:56:58,2022-12-12 19:57:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1052,2022-12-12 19:57:13,2022-12-12 19:57:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1053,2022-12-12 19:57:28,2022-12-12 19:57:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
1054,2022-12-12 19:57:43,2022-12-12 19:57:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1055,2022-12-12 19:57:58,2022-12-12 19:58:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1056,2022-12-12 19:58:13,2022-12-12 19:58:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1057,2022-12-12 19:58:28,2022-12-12 19:58:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1058,2022-12-12 19:58:43,2022-12-12 19:58:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1059,2022-12-12 19:58:58,2022-12-12 19:59:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,20,20,20,20
1060,2022-12-12 19:59:13,2022-12-12 19:59:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1061,2022-12-12 19:59:28,2022-12-12 19:59:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
1062,2022-12-12 19:59:43,2022-12-12 19:59:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1063,2022-12-12 19:59:58,2022-12-12 20:00:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
1064,2022-12-12 20:00:13,2022-12-12 20:00:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
1065,2022-12-12 20:00:28,2022-12-12 20:00:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,20,20,20,20
1066,2022-12-12 20:00:43,2022-12-12 20:00:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,20,20,20,20
1067,2022-12-12 20:00:58,2022-12-12 20:01:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,18,18,18
1068,2022-12-12 20:01:13,2022-12-12 20:01:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
