lead,window_index,window_start,window_end,duration_seconds,samples,sampling_rate_hz,quality_mean,quality_median,quality_min,quality_max,zhao2018,error
ECG_CH1,0,2018-04-11 18:45:17,2018-04-11 18:45:32,15,3000,200,0.674211,0.765657,0.000000,1.000000,Barely acceptable,
ECG_CH1,1,2018-04-11 18:45:32,2018-04-11 18:45:47,15,3000,200,0.703440,0.781219,0.000000,1.000000,Barely acceptable,
ECG_CH1,2,2018-04-11 18:45:47,2018-04-11 18:46:02,15,3000,200,0.829961,0.899819,0.000000,1.000000,Barely acceptable,
ECG_CH1,3,2018-04-11 18:46:02,2018-04-11 18:46:17,15,3000,200,0.724892,0.841748,0.000000,1.000000,Barely acceptable,
ECG_CH1,4,2018-04-11 18:46:17,2018-04-11 18:46:32,15,3000,200,0.802363,0.817512,0.000000,1.000000,Barely acceptable,
ECG_CH1,5,2018-04-11 18:46:32,2018-04-11 18:46:47,15,3000,200,0.751150,0.859077,0.000000,1.000000,Barely acceptable,
ECG_CH1,6,2018-04-11 18:46:47,2018-04-11 18:47:02,15,3000,200,0.671288,0.742231,0.000000,1.000000,Barely acceptable,
ECG_CH1,7,2018-04-11 18:47:02,2018-04-11 18:47:17,15,3000,200,0.721327,0.756479,0.000000,1.000000,Barely acceptable,
ECG_CH1,8,2018-04-11 18:47:17,2018-04-11 18:47:32,15,3000,200,0.660356,0.657914,0.000000,1.000000,Barely acceptable,
ECG_CH1,9,2018-04-11 18:47:32,2018-04-11 18:47:47,15,3000,200,0.535355,0.565269,0.000000,1.000000,Barely acceptable,
ECG_CH1,10,2018-04-11 18:47:47,2018-04-11 18:48:02,15,3000,200,0.752494,0.865198,0.000000,1.000000,Barely acceptable,
ECG_CH1,11,2018-04-11 18:48:02,2018-04-11 18:48:17,15,3000,200,0.614536,0.696525,0.000000,1.000000,Barely acceptable,
ECG_CH1,12,2018-04-11 18:48:17,2018-04-11 18:48:32,15,3000,200,0.578508,0.618575,0.000000,1.000000,Barely acceptable,
ECG_CH1,13,2018-04-11 18:48:32,2018-04-11 18:48:47,15,3000,200,0.744695,0.848727,0.000000,1.000000,Barely acceptable,
ECG_CH1,14,2018-04-11 18:48:47,2018-04-11 18:49:02,15,3000,200,0.649263,0.752243,0.000000,1.000000,Barely acceptable,
ECG_CH1,15,2018-04-11 18:49:02,2018-04-11 18:49:17,15,3000,200,0.779631,0.826535,0.000000,1.000000,Barely acceptable,
ECG_CH1,16,2018-04-11 18:49:17,2018-04-11 18:49:32,15,3000,200,0.745025,0.875939,0.000000,1.000000,Barely acceptable,
ECG_CH1,17,2018-04-11 18:49:32,2018-04-11 18:49:47,15,3000,200,0.652967,0.627291,0.000000,1.000000,Barely acceptable,
ECG_CH1,18,2018-04-11 18:49:47,2018-04-11 18:50:02,15,3000,200,0.740568,0.839210,0.000000,1.000000,Barely acceptable,
ECG_CH1,19,2018-04-11 18:50:02,2018-04-11 18:50:17,15,3000,200,0.693976,0.832163,0.000000,1.000000,Barely acceptable,
ECG_CH1,20,2018-04-11 18:50:17,2018-04-11 18:50:32,15,3000,200,0.742378,0.834157,0.000000,1.000000,Barely acceptable,
ECG_CH1,21,2018-04-11 18:50:32,2018-04-11 18:50:47,15,3000,200,0.737042,0.751117,0.000000,1.000000,Barely acceptable,
ECG_CH1,22,2018-04-11 18:50:47,2018-04-11 18:51:02,15,3000,200,0.811969,0.943667,0.000000,1.000000,Barely acceptable,
ECG_CH1,23,2018-04-11 18:51:02,2018-04-11 18:51:17,15,3000,200,0.704700,0.791477,0.000000,1.000000,Barely acceptable,
ECG_CH1,24,2018-04-11 18:51:17,2018-04-11 18:51:32,15,3000,200,0.778757,0.876841,0.000000,1.000000,Barely acceptable,
ECG_CH1,25,2018-04-11 18:51:32,2018-04-11 18:51:47,15,3000,200,0.726556,0.768035,0.000000,1.000000,Barely acceptable,
ECG_CH1,26,2018-04-11 18:51:47,2018-04-11 18:52:02,15,3000,200,0.617739,0.764807,0.000000,1.000000,Barely acceptable,
ECG_CH1,27,2018-04-11 18:52:02,2018-04-11 18:52:17,15,3000,200,0.695623,0.751123,0.000000,1.000000,Barely acceptable,
ECG_CH1,28,2018-04-11 18:52:17,2018-04-11 18:52:32,15,3000,200,0.643291,0.727623,0.000000,1.000000,Barely acceptable,
ECG_CH1,29,2018-04-11 18:52:32,2018-04-11 18:52:47,15,3000,200,0.837432,0.939747,0.000000,1.000000,Barely acceptable,
ECG_CH1,30,2018-04-11 18:52:47,2018-04-11 18:53:02,15,3000,200,0.808924,0.940901,0.000000,1.000000,Barely acceptable,
ECG_CH1,31,2018-04-11 18:53:02,2018-04-11 18:53:17,15,3000,200,0.647779,0.796679,0.000000,1.000000,Barely acceptable,
ECG_CH1,32,2018-04-11 18:53:17,2018-04-11 18:53:32,15,3000,200,0.812549,0.863167,0.000000,1.000000,Barely acceptable,
ECG_CH1,33,2018-04-11 18:53:32,2018-04-11 18:53:47,15,3000,200,0.561284,0.567481,0.000000,1.000000,Barely acceptable,
ECG_CH1,34,2018-04-11 18:53:47,2018-04-11 18:54:02,15,3000,200,0.726059,0.817491,0.000000,1.000000,Barely acceptable,
ECG_CH1,35,2018-04-11 18:54:02,2018-04-11 18:54:17,15,3000,200,0.700006,0.811400,0.000000,1.000000,Barely acceptable,
ECG_CH1,36,2018-04-11 18:54:17,2018-04-11 18:54:32,15,3000,200,0.707040,0.839365,0.000000,1.000000,Barely acceptable,
ECG_CH1,37,2018-04-11 18:54:32,2018-04-11 18:54:47,15,3000,200,0.562815,0.538578,0.000000,1.000000,Barely acceptable,
ECG_CH1,38,2018-04-11 18:54:47,2018-04-11 18:55:02,15,3000,200,0.749768,0.857479,0.000000,1.000000,Barely acceptable,
ECG_CH1,39,2018-04-11 18:55:02,2018-04-11 18:55:17,15,3000,200,0.713966,0.785365,0.000000,1.000000,Barely acceptable,
ECG_CH1,40,2018-04-11 18:55:17,2018-04-11 18:55:32,15,3000,200,0.669377,0.688377,0.000000,1.000000,Barely acceptable,
ECG_CH1,41,2018-04-11 18:55:32,2018-04-11 18:55:47,15,3000,200,0.827512,0.854970,0.000000,1.000000,Barely acceptable,
ECG_CH1,42,2018-04-11 18:55:47,2018-04-11 18:56:02,15,3000,200,0.706062,0.813559,0.000000,1.000000,Barely acceptable,
ECG_CH1,43,2018-04-11 18:56:02,2018-04-11 18:56:17,15,3000,200,0.532823,0.607125,0.000000,1.000000,Barely acceptable,
ECG_CH1,44,2018-04-11 18:56:17,2018-04-11 18:56:32,15,3000,200,0.798547,0.872295,0.000000,1.000000,Barely acceptable,
ECG_CH1,45,2018-04-11 18:56:32,2018-04-11 18:56:47,15,3000,200,0.828688,0.951880,0.000000,1.000000,Barely acceptable,
ECG_CH1,46,2018-04-11 18:56:47,2018-04-11 18:57:02,15,3000,200,0.790081,0.880514,0.000000,1.000000,Barely acceptable,
