lead,window_index,window_start,window_end,duration_seconds,samples,sampling_rate_hz,quality_mean,quality_median,quality_min,quality_max,zhao2018,error
ECG_CH1,0,2022-12-12 15:34:13,2022-12-12 15:34:28,15,3000,200,0.793354,0.895375,0.000000,1.000000,Barely acceptable,
ECG_CH1,1,2022-12-12 15:34:28,2022-12-12 15:34:43,15,3000,200,0.622722,0.642109,0.000000,1.000000,Excellent,
ECG_CH1,2,2022-12-12 15:34:43,2022-12-12 15:34:58,15,3000,200,0.715902,0.784087,0.000000,1.000000,Excellent,
ECG_CH1,3,2022-12-12 15:34:58,2022-12-12 15:35:13,15,3000,200,0.645925,0.774754,0.000000,1.000000,Barely acceptable,
ECG_CH1,4,2022-12-12 15:35:13,2022-12-12 15:35:28,15,3000,200,0.644902,0.600342,0.000000,1.000000,Barely acceptable,
ECG_CH1,5,2022-12-12 15:35:28,2022-12-12 15:35:43,15,3000,200,0.761272,0.862570,0.000000,1.000000,Barely acceptable,
ECG_CH1,6,2022-12-12 15:35:43,2022-12-12 15:35:58,15,3000,200,0.711141,0.716396,0.000000,1.000000,Barely acceptable,
ECG_CH1,7,2022-12-12 15:35:58,2022-12-12 15:36:13,15,3000,200,0.597759,0.729224,0.000000,1.000000,Barely acceptable,
ECG_CH1,8,2022-12-12 15:36:13,2022-12-12 15:36:28,15,3000,200,0.604611,0.749363,0.000000,1.000000,Barely acceptable,
ECG_CH1,9,2022-12-12 15:36:28,2022-12-12 15:36:43,15,3000,200,0.766688,0.875686,0.000000,1.000000,Barely acceptable,
ECG_CH1,10,2022-12-12 15:36:43,2022-12-12 15:36:58,15,3000,200,0.742737,0.831994,0.000000,1.000000,Barely acceptable,
ECG_CH1,11,2022-12-12 15:36:58,2022-12-12 15:37:13,15,3000,200,0.596296,0.582806,0.000000,1.000000,Excellent,
ECG_CH1,12,2022-12-12 15:37:13,2022-12-12 15:37:28,15,3000,200,0.576916,0.579656,0.000000,1.000000,Barely acceptable,
ECG_CH1,13,2022-12-12 15:37:28,2022-12-12 15:37:43,15,3000,200,0.551479,0.563940,0.000000,1.000000,Excellent,
ECG_CH1,14,2022-12-12 15:37:43,2022-12-12 15:37:58,15,3000,200,0.753192,0.825357,0.000000,1.000000,Barely acceptable,
ECG_CH1,15,2022-12-12 15:37:58,2022-12-12 15:38:13,15,3000,200,0.621753,0.735793,0.000000,1.000000,Excellent,
ECG_CH1,16,2022-12-12 15:38:13,2022-12-12 15:38:28,15,3000,200,0.496360,0.418615,0.000000,1.000000,Barely acceptable,
ECG_CH1,17,2022-12-12 15:38:28,2022-12-12 15:38:43,15,3000,200,0.467771,0.432138,0.000000,1.000000,Barely acceptable,
ECG_CH1,18,2022-12-12 15:38:43,2022-12-12 15:38:58,15,3000,200,0.544905,0.595474,0.000000,1.000000,Excellent,
ECG_CH1,19,2022-12-12 15:38:58,2022-12-12 15:39:13,15,3000,200,0.776528,0.841389,0.000000,1.000000,Excellent,
ECG_CH1,20,2022-12-12 15:39:13,2022-12-12 15:39:28,15,3000,200,0.712065,0.798135,0.000000,1.000000,Barely acceptable,
