lead,window_index,window_start,window_end,duration_seconds,samples,sampling_rate_hz,quality_mean,quality_median,quality_min,quality_max,zhao2018,error
ECG_CH2,46,2022-12-12 15:45:43,2022-12-12 15:45:58,15,3000,200,0.700724,0.812470,0.000000,1.000000,Barely acceptable,
ECG_CH3,46,2022-12-12 15:45:43,2022-12-12 15:45:58,15,3000,200,0.702949,0.744739,0.000000,1.000000,Excellent,
ECG_CH1,47,2022-12-12 15:45:58,2022-12-12 15:46:13,15,3000,200,0.603920,0.633738,0.000000,1.000000,Barely acceptable,
ECG_CH2,47,2022-12-12 15:45:58,2022-12-12 15:46:13,15,3000,200,0.659854,0.833132,0.000000,1.000000,Barely acceptable,
ECG_CH3,47,2022-12-12 15:45:58,2022-12-12 15:46:13,15,3000,200,0.576289,0.627352,0.000000,1.000000,Excellent,
ECG_CH1,48,2022-12-12 15:46:13,2022-12-12 15:46:28,15,3000,200,0.595645,0.590850,0.000000,1.000000,Barely acceptable,
ECG_CH2,48,2022-12-12 15:46:13,2022-12-12 15:46:28,15,3000,200,0.686437,0.856352,0.000000,1.000000,Barely acceptable,
ECG_CH3,48,2022-12-12 15:46:13,2022-12-12 15:46:28,15,3000,200,0.522486,0.586063,0.000000,1.000000,Excellent,
ECG_CH1,49,2022-12-12 15:46:28,2022-12-12 15:46:43,15,3000,200,0.695639,0.806128,0.000000,1.000000,Excellent,
ECG_CH2,49,2022-12-12 15:46:28,2022-12-12 15:46:43,15,3000,200,0.653776,0.689635,0.000000,1.000000,Excellent,
ECG_CH3,49,2022-12-12 15:46:28,2022-12-12 15:46:43,15,3000,200,0.658067,0.733756,0.000000,1.000000,Excellent,
ECG_CH1,50,2022-12-12 15:46:43,2022-12-12 15:46:58,15,3000,200,0.725804,0.828677,0.000000,1.000000,Excellent,
ECG_CH2,50,2022-12-12 15:46:43,2022-12-12 15:46:58,15,3000,200,0.772080,0.846963,0.000000,1.000000,Barely acceptable,
ECG_CH3,50,2022-12-12 15:46:43,2022-12-12 15:46:58,15,3000,200,0.736696,0.826953,0.000000,1.000000,Excellent,
ECG_CH1,51,2022-12-12 15:46:58,2022-12-12 15:47:13,15,3000,200,0.818054,0.947599,0.000000,1.000000,Excellent,
ECG_CH2,51,2022-12-12 15:46:58,2022-12-12 15:47:13,15,3000,200,0.844738,0.965784,0.000000,1.000000,Barely acceptable,
ECG_CH3,51,2022-12-12 15:46:58,2022-12-12 15:47:13,15,3000,200,0.736618,0.860677,0.000000,1.000000,Excellent,
ECG_CH1,52,2022-12-12 15:47:13,2022-12-12 15:47:28,15,3000,200,0.722753,0.783195,0.000000,1.000000,Barely acceptable,
ECG_CH2,52,2022-12-12 15:47:13,2022-12-12 15:47:28,15,3000,200,0.709550,0.776973,0.000000,1.000000,Unacceptable,
ECG_CH3,52,2022-12-12 15:47:13,2022-12-12 15:47:28,15,3000,200,0.702512,0.760545,0.000000,1.000000,Barely acceptable,
ECG_CH1,53,2022-12-12 15:47:28,2022-12-12 15:47:43,15,3000,200,0.781168,0.882056,0.000000,1.000000,Barely acceptable,
ECG_CH2,53,2022-12-12 15:47:28,2022-12-12 15:47:43,15,3000,200,0.808278,0.884536,0.000000,1.000000,Barely acceptable,
ECG_CH3,53,2022-12-12 15:47:28,2022-12-12 15:47:43,15,3000,200,0.573861,0.634601,0.000000,1.000000,Barely acceptable,
ECG_CH1,54,2022-12-12 15:47:43,2022-12-12 15:47:58,15,3000,200,0.709445,0.841961,0.000000,1.000000,Excellent,
ECG_CH2,54,2022-12-12 15:47:43,2022-12-12 15:47:58,15,3000,200,0.776761,0.881441,0.000000,1.000000,Barely acceptable,
ECG_CH3,54,2022-12-12 15:47:43,2022-12-12 15:47:58,15,3000,200,0.748739,0.824485,0.000000,1.000000,Excellent,
ECG_CH1,55,2022-12-12 15:47:58,2022-12-12 15:48:13,15,3000,200,0.696603,0.746561,0.000000,1.000000,Excellent,
ECG_CH2,55,2022-12-12 15:47:58,2022-12-12 15:48:13,15,3000,200,0.546930,0.719599,0.000000,1.000000,Barely acceptable,
ECG_CH3,55,2022-12-12 15:47:58,2022-12-12 15:48:13,15,3000,200,0.753220,0.854035,0.000000,1.000000,Excellent,
ECG_CH1,56,2022-12-12 15:48:13,2022-12-12 15:48:28,15,3000,200,0.555055,0.625063,0.000000,1.000000,Excellent,
ECG_CH2,56,2022-12-12 15:48:13,2022-12-12 15:48:28,15,3000,200,0.689525,0.781164,0.000000,1.000000,Barely acceptable,
ECG_CH3,56,2022-12-12 15:48:13,2022-12-12 15:48:28,15,3000,200,0.531368,0.481033,0.000000,1.000000,Barely acceptable,
ECG_CH1,57,2022-12-12 15:48:28,2022-12-12 15:48:43,15,3000,200,0.766525,0.817263,0.000000,1.000000,Excellent,
ECG_CH2,57,2022-12-12 15:48:28,2022-12-12 15:48:43,15,3000,200,0.766251,0.864214,0.000000,1.000000,Excellent,
ECG_CH3,57,2022-12-12 15:48:28,2022-12-12 15:48:43,15,3000,200,0.670992,0.750637,0.000000,1.000000,Barely acceptable,
ECG_CH1,58,2022-12-12 15:48:43,2022-12-12 15:48:58,15,3000,200,0.735100,0.849982,0.000000,1.000000,Excellent,
ECG_CH2,58,2022-12-12 15:48:43,2022-12-12 15:48:58,15,3000,200,0.753826,0.857573,0.000000,1.000000,Barely acceptable,
